=== 数据记录开始于 2025-12-31 14:11:04 ===
(32.33, 199.93)
(32.37, 199.82)
(31.26, 196.08)
(32.06, 193.85)
(36.34, 187.87)
(32.54, 172.01)
(29.87, 169.21)
(29.96, 169.07)
(29.41, 168.53)
(26.54, 169.40)
(26.56, 169.36)
(26.25, 170.76)
(25.79, 173.14)
(25.18, 172.78)
(24.76, 171.34)
(25.52, 173.60)
(25.54, 173.66)
(37.50, 98.18)
(-6617.00, 37546.09)
(-6824.32, 38545.10)
(50.10, 0.92)
(-5148.78, 29082.01)
(67.40, 76.05)
(75.78, 113.00)
(53.46, 88.01)
(49.40, 98.89)
(49.82, 97.95)
(58.67, 87.16)
(51.80, 56.55)
(30.34, 38.08)
(-252.25, 234.24)
(-258.70, 232.80)
(-269.58, 236.46)
(53.34, 87.49)
(65.90, 92.07)
(47.74, 57.32)
(330.02, 26.41)
(391.11, 14.99)
(386.93, 49.08)
(385.11, 63.24)
(382.40, 70.60)
(398.95, 66.79)
(46.20, 45.64)
(15.20, 43.47)
(218.78, 43.91)
(101.74, 12.28)
(85.03, 18.27)
(95.42, -1.39)
(126.88, 21.77)
(-54.50, 39.61)
(-45.36, 61.52)
(-39.57, 85.99)
(-46.00, 81.25)
(-85.62, 84.81)
(-24.31, 113.41)
(26.41, 142.86)
(28.40, 144.66)
(23.43, 126.37)
(19.86, 126.54)
(23.61, 150.94)
(27.25, 155.91)
(31.65, 157.71)
(32.36, 157.78)
(42.99, 132.24)
(-5009.19, 28275.50)
(-4404.66, 25472.62)
(71.10, 83.56)
(62.60, 101.92)
(73.20, 60.48)
(95.33, 88.32)
(69.99, 79.43)
(29.27, 82.45)
(34.29, 86.60)
(30.03, 93.04)
(26.33, 84.82)
(36.69, 83.39)
(21.73, 99.95)
(278.16, -81.41)
(336.15, -136.61)
(287.68, -127.44)
(273.22, -118.80)
(276.73, -136.09)
(277.85, -133.53)
(321.32, -122.06)
(341.36, -125.22)
(263.49, -132.77)
(-101.11, 3.19)
(-102.52, 9.33)
(-100.28, 11.79)
(14.50, 41.25)
(20.92, 62.74)
(14.57, 51.69)
(7.94, 50.05)
(9.71, 53.00)
(13.38, 37.30)
(17.58, 41.02)
(17.44, 38.36)
(18.69, 39.64)
(15.17, 34.70)
(15.66, 36.28)
(19.81, 32.09)
(-3.12, 38.27)
(-25.73, 65.53)
(-22.13, 71.50)
(-24.63, 72.05)
(-22.14, 70.48)
(-11.99, 81.44)
(-4.40, 84.97)
(-6.12, 109.46)
(10.11, 88.72)
(11.27, 99.48)
(16.45, 105.86)
(19.57, 109.79)
(21.48, 112.11)
(21.39, 109.69)
(21.46, 112.41)
(21.50, 119.89)
(19.93, 123.00)
(20.17, 121.45)
(20.78, 124.75)
(20.76, 125.18)
(20.89, 121.37)
(23.37, 120.92)
(22.07, 118.57)
(20.89, 109.56)
(26.03, 113.31)
(31.72, 113.54)
(33.47, 114.22)
(35.71, 117.42)
(38.30, 121.53)
(36.04, 121.77)
(33.31, 137.10)
(22.31, 166.94)
(17.81, 171.77)
(13.89, 167.59)
(13.61, 163.98)
(16.16, 140.41)
(14.21, 151.95)
(15.21, 162.25)
(-6.25, 137.96)
(-8.12, 137.34)
(2.04, 126.04)
(3.31, 125.32)
(19.28, 130.45)
(41.05, 141.33)
(43.14, 142.36)
(42.57, 141.71)
(43.38, 141.55)
(43.91, 141.80)
(41.42, 140.03)
(42.08, 140.23)
(42.52, 140.95)
(41.44, 141.14)
(38.68, 139.15)
(39.09, 137.57)
(41.64, 136.09)
(40.36, 134.37)
(37.35, 134.13)
(39.70, 134.37)
