=== 数据记录开始于 2025-12-25 18:44:49 ===
(-1792.71, 9241.21)
(-533.68, -561.59)
(-378.13, -128.42)
(-289.79, 54.99)
(-205.91, -3.55)
(-157.53, 0.66)
(-155.65, 13.10)
(-33.20, 7.11)
(34.17, -184.81)
(2.99, -160.76)
(-12.48, -174.73)
(9.98, -136.36)
(-210.12, -74.04)
(-301.25, -60.50)
(-302.48, 121.33)
(-387.71, -39.80)
(-404.74, -32.62)
(-355.98, -2.49)
(-321.85, 27.67)
(-289.79, 25.70)
(-1802.27, 12754.69)
(-307.91, -82.62)
(-307.46, -20.82)
(-276.65, -3.46)
(-273.74, -14.88)
(-260.12, -56.02)
(-1836.46, 12430.45)
(-392.79, -115.96)
(-437.75, -37.50)
(-415.11, -85.48)
(-439.33, -114.64)
(-483.99, -127.71)
(-272.97, -101.57)
(-252.61, -83.15)
(-254.01, -63.78)
(-1609.66, 11508.35)
(-89.78, -72.18)
(-95.32, -42.74)
(-103.76, -37.28)
(-112.53, -40.92)
(-117.82, -42.26)
(-121.70, -46.11)
(-122.63, -50.69)
(-101.23, -38.72)
(-2012.69, 12949.44)
(-267.56, -105.72)
(-275.26, -38.84)
(-273.43, -52.37)
(-276.05, -57.05)
(-281.01, -49.38)
(-269.68, -42.11)
(-265.32, -41.90)
(-270.37, -39.02)
(-268.90, -46.44)
(-404.67, -97.35)
(-403.52, -102.84)
(-18.27, -39.75)
(-13.25, -41.91)
(-5.40, -123.68)
(9.14, -187.54)
(17.36, -182.60)
(70.89, -118.50)
(161.54, -26.35)
(200.54, -9.16)
(147.40, -14.82)
(-166.01, 14.91)
(-174.83, 3.99)
(-327.16, 69.12)
(-327.26, 37.14)
(-487.64, 40.33)
(-576.70, 72.68)
(-551.57, 29.56)
(-717.63, 66.26)
(-731.21, 74.66)
(-740.60, 59.28)
(-772.25, 54.33)
(-666.75, 45.26)
(-147.71, 19.31)
(-42.54, 5.81)
(-6.62, -120.97)
(30.00, -146.29)
(28.63, -144.26)
(284.88, -58.99)
(390.30, -19.39)
(386.73, -30.65)
(428.31, -107.45)
(471.22, -152.36)
(478.31, -148.62)
(544.09, -61.65)
(546.92, -53.30)
(-96.95, -109.93)
(-82.10, -94.39)
(-231.39, -145.71)
(-209.33, -130.71)
(-163.98, -132.31)
(22.90, -155.03)
(20.53, -153.92)
(-34.08, 14.47)
(-30.80, 25.49)
(-31.17, 24.35)
(-34.13, 20.43)
(-34.54, 82.81)
(-72.80, 83.64)
(-96.46, 90.67)
(-85.30, 100.83)
(-129.44, 96.80)
(-742.06, -18.14)
(-736.15, -8.23)
(-644.67, 3.51)
(180.04, -12.04)
(186.11, -17.89)
(151.16, -22.05)
(18.91, 18.48)
(-89.10, 149.23)
(-169.62, 121.99)
(-133.92, 106.60)
(-98.47, 109.65)
(-66.59, 103.82)
(283.87, -73.47)
(419.13, -207.21)
(417.77, -216.29)
(410.46, -219.93)
(441.93, -142.46)
(574.09, -58.77)
(-12.38, 79.25)
(-87.57, 107.17)
(-93.63, 104.92)
(-96.48, 97.20)
(-100.04, 90.20)
(-101.02, 83.29)
(-100.71, 75.94)
(-104.27, 81.86)
(-94.09, 85.82)
(-40.77, 86.10)
(-31.51, 85.61)
(-109.24, 87.44)
(-110.82, 87.76)
(-106.00, 92.26)
(-103.57, 99.92)
(-98.61, 104.47)
(-94.94, 83.17)
(-81.97, 84.05)
(-70.08, 89.91)
(-515.13, 42.87)
(-594.24, -25.49)
(-605.26, -44.46)
(-239.88, 12.13)
